"STATION","NAME","DATE","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFM","WESD","WSF2","WSF5","WSFM","WT01","WT02","WT05","WT07","WT08","WT09","WT13","WT16","WT18","WT19"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-05-26","  100",,,,"0.00","   18","0.0","0.0",,"65","61","    0",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-05-27","  100",,,,"0.00","    3","0.0","0.0",,"68","60","  150",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-05-28","  100",,,,"0.00","   26","0.0","0.0",,"67","61","   30",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-05-29","   30",,,,"0.00","   86","0.0","0.0",,"72","59","  732",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-05-30","   40",,,,"0.00","   77","0.0","0.0",,"76","58","  654",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-05-31","   10",,,,"0.00","   83","0.0","0.0",,"76","62","  714",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-01","   20",,,,"0.00","   81","0.0","0.0",,"84","60","  696",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-02","    0",,,,"0.00","   84","0.0","0.0",,"85","60","  726",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-03","   70",,,,"0.00","   66","0.0","0.0",,"81","61","  570",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-04","   70",,,,"0.00","   41","0.0","0.0",,"77","62","  354",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-05","   60",,,,"0.00","   48","0.0","0.0",,"75","63","  408",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-06","   30",,,,"0.00","   82","0.0","0.0",,"73","62","  708",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-07","   60",,,,"0.00","   57","0.0","0.0",,"73","63","  486",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-08","  100",,,,"0.00","   17","0.0","0.0",,"71","63","  150",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-09","   80",,,,"0.00","   50","0.0","0.0",,"72","62","  432",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-10","   40",,,,"0.00","   90","0.0","0.0",,"72","62","  780",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-11","   40",,,,"0.00","   67","0.0","0.0",,"75","63","  594",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-12","  100",,,,"0.00","    0","0.0","0.0",,"70","62","    0",,,"  180",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-13","   40",,,,"0.04","   60","0.0","0.0",,"70","60","  522",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-14","   30",,,,"0.00","   83","0.0","0.0",,"71","56","  726",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-15","   50",,,,"0.00","   39","0.0","0.0",,"73","59","  342",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-16","   70",,,,"0.00","   43","0.0","0.0",,"71","61","  378",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-17","   50",,,,"0.00","   55","0.0","0.0",,"77","60","  480",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-18","   20",,,,"0.00","   87","0.0","0.0",,"78","58","  750",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-19","   40",,,,"0.00","   84","0.0","0.0",,"82","61","  726",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-20","   40",,,,"0.00","   92","0.0","0.0",,"80","61","  792",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-21","   40",,,,"0.00","   70","0.0","0.0",,"80","64","  606",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-22","   40",,,,"0.00","   71","0.0","0.0",,"81","65","  618",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-23","   40",,,,"0.00","   81","0.0","0.0",,"83","65","  708",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-24","   10",,,,"0.00","   93","0.0","0.0",,"79","60","  804",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-25","   40",,,,"0.00","   74","0.0","0.0",,"96","68","  636",,,"  225",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-26","    0",,,,"0.00","   95","0.0","0.0",,"87","68","  828",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-27","    0",,,,"0.00","   97","0.0","0.0",,"80","61","  840",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-28","    0",,,,"0.00","  100","0.0","0.0",,"81","63","  864",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-29","   10",,,,"0.00","  100","0.0","0.0",,"76","65","  864",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-06-30","    0",,,,"0.00","  100","0.0","0.0",,"83","63","  864",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-01","   20",,,,"0.00","   86","0.0","0.0",,"84","65","  738",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-02","   40",,,,"0.00","   71","0.0","0.0",,"95","67","  612",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-03","   30",,,,"0.00","   90","0.0","0.0",,"96","69","  780",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-04","    0",,,,"0.00","   96","0.0","0.0",,"96","72","  822",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-05","   10",,,,"0.00","   91","0.0","0.0",,"92","69","  786",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-06","    0",,,,"0.00","  100","0.0","0.0",,"90","68","  858",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-07","    0",,,,"0.00","  100","0.0","0.0",,"87","67","  858",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-08","   60",,,,"0.00","   89","0.0","0.0",,"83","66","  768",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-09","   40",,,,"0.00","   73","0.0","0.0",,"82","65","  630",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-10","   20",,,,"0.00","   74","0.0","0.0",,"78","62","  648",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-11","   50",,,,"0.00","   74","0.0","0.0",,"76","62","  636",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-12","   20",,,,"0.00","   89","0.0","0.0",,"78","61","  762",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-13","    0",,,,"0.00","   92","0.0","0.0",,"81","61","  786",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-14","   10",,,,"0.00","   95","0.0","0.0",,"82","64","  810",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-15","    0",,,,"0.00","  100","0.0","0.0",,"81","63","  852",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-16","   10",,,,"0.00","   92","0.0","0.0",,"86","65","  780",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-17","    0",,,,"0.00","  100","0.0","0.0",,"87","68","  852",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-18","   40",,,,"0.00","   93","0.0","0.0",,"92","69","  786",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-19","   10",,,,"0.00","  100","0.0","0.0",,"90","70","  846",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-20","   40",,,,"0.00","   96","0.0","0.0",,"91","68","  816",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-21","   50",,,,"0.00","   79","0.0","0.0",,"86","68","  672",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-22","   10",,,,"0.00","  100","0.0","0.0",,"86","67","  846",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-23","    0",,,,"0.00","  100","0.0","0.0",,"80","63","  846",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-24","   30",,,,"0.00","   68","0.0","0.0",,"82","62","  576",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-25","   40",,,,"0.00","   88","0.0","0.0",,"78","62","  738",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-26","   20",,,,"0.00","   94","0.0","0.0",,"80","60","  792",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-27","   10",,,,"0.00","   79","0.0","0.0",,"83","60","  660",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-28","   80",,,,"0.00","   87","0.0","0.0",,"81","64","  726",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-29","   10",,,,"0.00","   99","0.0","0.0",,"86","65","  828",,,"  270",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-30","    0",,,,"0.00","   97","0.0","0.0",,"86","66","  810",,,"  225",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-07-31","   30",,,,"0.00","   96","0.0","0.0",,"89","65","  804",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-01","   10",,,,"0.00","  100","0.0","0.0",,"92","66","  828",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-02","   50",,,,"0.00","   88","0.0","0.0",,"90","66","  726",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-03","    0",,,,"0.00","   87","0.0","0.0",,"82","64","  726",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-04","   50",,,,"0.00","   70","0.0","0.0",,"80","63","  576",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-05","   20",,,,"0.00","   75","0.0","0.0",,"76","62","  612",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-06","    0",,,,"0.00","  100","0.0","0.0",,"83","64","  822",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-07","    0",,,,"0.00","  100","0.0","0.0",,"95","68","  822",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-08","    0",,,,"0.00","  100","0.0","0.0",,"98","71","  816",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-09","    0",,,,"0.00","  100","0.0","0.0",,"94","69","  816",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-10","    0",,,,"0.00","   88","0.0","0.0",,"86","65","  714",,,"  270",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-11","   10",,,,"0.00","   99","0.0","0.0",,"89","65","  804",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-12","   10",,,,"0.00","  100","0.0","0.0",,"90","71","  810",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-13","    0",,,,"0.00","  100","0.0","0.0",,"88","69","  810",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-14","    0",,,,"0.00","   99","0.0","0.0",,"88","70","  804",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-15","    0",,,,"0.00","  100","0.0","0.0",,"88","70","  804",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-16","    0",,,,"0.00","  100","0.0","0.0",,"89","71","  804",,,"  225",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-17","    0",,,,"0.00","   99","0.0","0.0",,"87","69","  798",,,"  225",,,,"16.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-18","    0",,,,"0.00","   98","0.0","0.0",,"81","64","  786",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-19","   30",,,,"0.00","   66","0.0","0.0",,"81","63","  528",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-20","   30",,,,"0.00","   62","0.0","0.0",,"81","63","  498",,,"  225",,,,"15.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-21","   10",,,,"0.00","   82","0.0","0.0",,"80","63","  654",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-22","    0",,,,"0.00","  100","0.0","0.0",,"80","64","  792",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-23","    0",,,,"0.00","  100","0.0","0.0",,"83","65","  792",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-24","   10",,,,"0.00","   99","0.0","0.0",,"88","67","  780",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-25","    0",,,,"0.00","   99","0.0","0.0",,"87","69","  780",,,"  225",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-26","   20",,,,"0.00","   89","0.0","0.0",,"86","69","  696",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-27","    0",,,,"0.00","   99","0.0","0.0",,"88","68","  774",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-28","   10",,,,"0.00","   98","0.0","0.0",,"83","67","  768",,,"  270",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-29","    0",,,,"0.00","   99","0.0","0.0",,"81","65","  768",,,"  225",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-30","    0",,,,"0.00","   98","0.0","0.0",,"85","64","  762",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-08-31","    0",,,,"0.00","   97","0.0","0.0",,"84","64","  750",,,"  225",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-01","    0",,,,"0.00","   95","0.0","0.0",,"84","64","  732",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-02","   20",,,,"0.00","   76","0.0","0.0",,"80","61","  582",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-03","   20",,,,"0.00","   76","0.0","0.0",,"81","61","  588",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-04","   20",,,,"0.00","   72","0.0","0.0",,"77","59","  552",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-05","    0",,,,"0.00","  100","0.0","0.0",,"78","63","  768",,,"  225",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-06","    0",,,,"0.00","  100","0.0","0.0",,"95","62","  762",,,"  270",,,,"15.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-07","    0",,,,"0.00","  100","0.0","0.0",,"83","65","  762",,,"  270",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-08","    0",,,,"0.00","  100","0.0","0.0",,"82","64","  762",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-09","    0",,,,"0.00","  100","0.0","0.0",,"85","64","  756",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-10","    0",,,,"0.00","  100","0.0","0.0",,"86","66","  756",,,"  270",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-11","    0",,,,"0.00","   98","0.0","0.0",,"84","67","  738",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-12","   70",,,,"0.00","   36","0.0","0.0",,"79","65","  270",,,"  225",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-13","   90",,,,"0.00","   37","0.0","0.0",,"73","64","  276",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-14","   20",,,,"0.00","   93","0.0","0.0",,"75","63","  696",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-15","    0",,,,"0.00","  100","0.0","0.0",,"79","58","  744",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-16","    0",,,,"0.00","   99","0.0","0.0",,"85","61","  732",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-17","    0",,,,"0.00","  100","0.0","0.0",,"82","63","  738",,,"  270",,,,"8.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-18","    0",,,,"0.00","  100","0.0","0.0",,"82","60","  738",,,"  225",,,,"8.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-19","   20",,,,"0.00","   87","0.0","0.0",,"80","58","  636",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-20","    0",,,,"0.00","  100","0.0","0.0",,"82","58","  732",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-21","   20",,,,"0.00","   83","0.0","0.0",,"79","62","  606",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-22","    0",,,,"0.00","  100","0.0","0.0",,"93","64","  732",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-23","    0",,,,"0.00","  100","0.0","0.0",,"90","65","  726",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-24","    0",,,,"0.00","   97","0.0","0.0",,"86","62","  702",,,"  270",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-25","    0",,,,"0.00","   98","0.0","0.0",,"97","62","  708",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-26","    0",,,,"0.00","  100","0.0","0.0",,"98","61","  720",,,"  270",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-27","    0",,,,"0.00","   98","0.0","0.0",,"105","70","  708",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-28","   10",,,,"0.00","  100","0.0","0.0",,"93","71","  714",,,"  270",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-29","   10",,,,"0.00","  100","0.0","0.0",,"94","70","  714",,,"  180",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-09-30","    0",,,,"0.00","   99","0.0","0.0",,"91","69","  708",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-01","   10",,,,"0.00","   98","0.0","0.0",,"92","67","  696",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-02","   60",,,,"0.00","   76","0.0","0.0",,"91","66","  534",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-03","   80",,,,"0.00","    2","0.0","0.0",,"85","68","   18",,,"  270",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-04","   40",,,,"0.00","   58","0.0","0.0",,"82","64","  408",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-05","   90",,,,"0.00","    3","0.0","0.0",,"72","65","   24",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-06","  100",,,,"0.00","    0","0.0","0.0",,"70","65","    0",,,"  270",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-07","   50",,,,"0.00","   53","0.0","0.0",,"75","62","  366",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-08","   20",,,,"0.00","   99","0.0","0.0",,"85","57","  690",,,"  270",,,,"14.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-09","    0",,,,"0.00","  100","0.0","0.0",,"83","60","  696",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-10","    0",,,,"0.00","  100","0.0","0.0",,"80","58","  690",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-11","   20",,,,"0.00","   99","0.0","0.0",,"81","61","  516",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-12","   90",,,,"0.00","   16","0.0","0.0",,"74","62","  114",,,"  225",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-13","   50",,,,"0.00","   34","0.0","0.0",,"75","63","  234",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-14","   60",,,,"0.00","   32","0.0","0.0",,"72","60","  222",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-15","   50",,,,"0.00","   48","0.0","0.0",,"73","57","  330",,,"  225",,,,"11.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-16","   40",,,,"0.00","   62","0.0","0.0",,"74","59","  426",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-17","   70",,,,"0.00","   28","0.0","0.0",,"75","59","  192",,,"  270",,,,"10.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-18","   80",,,,"0.00","   21","0.0","0.0",,"77","60","  138",,,"  225",,,,"8.9",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-19","   40",,,,"0.00","   54","0.0","0.0",,"74","61","  360",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-20","   80",,,,"0.00","   16","0.0","0.0",,"70","60","  108",,,"  225",,,,"13.0",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-21","   90",,,,"0.00","    7","0.0","0.0",,"70","60","   42",,,"  225",,,,"12.1",,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","1970-10-22","   80",,,,"0.00","   11","0.0","0.0",,"69","56","   78",,,"  225",,,,"14.1",,,,,,,,,,
